"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN099999901","PORT BLAIR, IN","2007-06-18","81","88","76"
"IN099999901","PORT BLAIR, IN","2007-06-19","78","81","75"
"IN099999901","PORT BLAIR, IN","2007-06-20","78","80","75"
"IN099999901","PORT BLAIR, IN","2007-06-21","78","83","74"
"IN099999901","PORT BLAIR, IN","2007-06-22","78","83","74"
"IN099999901","PORT BLAIR, IN","2007-06-23","82","88","74"
"IN099999901","PORT BLAIR, IN","2007-06-24","82","90","77"
"IN099999901","PORT BLAIR, IN","2007-06-25","79","86","76"
"IN099999901","PORT BLAIR, IN","2007-06-26","79","85","73"
"IN099999901","PORT BLAIR, IN","2007-06-27","81","85","74"
"IN099999901","PORT BLAIR, IN","2007-06-28","83","87","75"
"IN099999901","PORT BLAIR, IN","2007-06-29","82","87","77"
"IN099999901","PORT BLAIR, IN","2007-06-30","82","85","79"
"IN099999901","PORT BLAIR, IN","2007-07-01","81","85","79"
"IN099999901","PORT BLAIR, IN","2007-07-02","80","84",
"IN099999901","PORT BLAIR, IN","2007-07-03","79","83",
"IN099999901","PORT BLAIR, IN","2007-07-04","81","83","72"
"IN099999901","PORT BLAIR, IN","2007-07-05","83","86","80"
"IN099999901","PORT BLAIR, IN","2007-07-06","82","85","79"
"IN099999901","PORT BLAIR, IN","2007-07-07","82","85","79"
"IN099999901","PORT BLAIR, IN","2007-07-08","82","84","80"
"IN099999901","PORT BLAIR, IN","2007-07-09","81","85",
"IN099999901","PORT BLAIR, IN","2007-07-10","79",,"73"
"IN099999901","PORT BLAIR, IN","2007-07-11","79","83","74"
"IN099999901","PORT BLAIR, IN","2007-07-12","82","85","76"
"IN099999901","PORT BLAIR, IN","2007-07-13","82","86",
"IN099999901","PORT BLAIR, IN","2007-07-14","83","85","77"
"IN099999901","PORT BLAIR, IN","2007-07-15","83","86","81"
"IN099999901","PORT BLAIR, IN","2007-07-16","82","86","80"
"IN099999901","PORT BLAIR, IN","2007-07-17","82","87","78"
"IN099999901","PORT BLAIR, IN","2007-07-18","80","85","78"
"IN099999901","PORT BLAIR, IN","2007-07-19","81","86","77"
"IN099999901","PORT BLAIR, IN","2007-07-20","82","85","77"
"IN099999901","PORT BLAIR, IN","2007-07-21","81","87","76"
"IN099999901","PORT BLAIR, IN","2007-07-22","80","85","76"
"IN099999901","PORT BLAIR, IN","2007-07-23","81","86","76"
"IN099999901","PORT BLAIR, IN","2007-07-24","80","87","76"
"IN099999901","PORT BLAIR, IN","2007-07-25","80","86","77"
"IN099999901","PORT BLAIR, IN","2007-07-26","81","87","76"
"IN099999901","PORT BLAIR, IN","2007-07-27","80","85","76"
"IN099999901","PORT BLAIR, IN","2007-07-28","80","87","75"
"IN099999901","PORT BLAIR, IN","2007-07-29","79","85","74"
"IN099999901","PORT BLAIR, IN","2007-07-30","80","86","75"
"IN099999901","PORT BLAIR, IN","2007-07-31","78","81","72"
"IN099999901","PORT BLAIR, IN","2007-08-01","79","82","73"
"IN099999901","PORT BLAIR, IN","2007-08-02","82","85","78"
"IN099999901","PORT BLAIR, IN","2007-08-03","82","85","79"
"IN099999901","PORT BLAIR, IN","2007-08-04","82","85","79"
"IN099999901","PORT BLAIR, IN","2007-08-05","83","85","79"
"IN099999901","PORT BLAIR, IN","2007-08-06","82","86","79"
"IN099999901","PORT BLAIR, IN","2007-08-07","82","87","79"
"IN099999901","PORT BLAIR, IN","2007-08-08","81","85","79"
"IN099999901","PORT BLAIR, IN","2007-08-09","81","83",
"IN099999901","PORT BLAIR, IN","2007-08-10","82","85","78"
"IN099999901","PORT BLAIR, IN","2007-08-11","82","85","77"
"IN099999901","PORT BLAIR, IN","2007-08-12","82","85",
"IN099999901","PORT BLAIR, IN","2007-08-13","82","86","79"
"IN099999901","PORT BLAIR, IN","2007-08-14","82","88","78"
"IN099999901","PORT BLAIR, IN","2007-08-15","80","103","73"
"IN099999901","PORT BLAIR, IN","2007-08-16","82","87","77"
"IN099999901","PORT BLAIR, IN","2007-08-17","82","87","79"
"IN099999901","PORT BLAIR, IN","2007-08-18","82","86",
"IN099999901","PORT BLAIR, IN","2007-08-19","80","84","73"
"IN099999901","PORT BLAIR, IN","2007-08-20","78","83",
"IN099999901","PORT BLAIR, IN","2007-08-21","76","81","73"
"IN099999901","PORT BLAIR, IN","2007-08-22","79","85","74"
"IN099999901","PORT BLAIR, IN","2007-08-23","80","85","76"
"IN099999901","PORT BLAIR, IN","2007-08-24","80","85","76"
"IN099999901","PORT BLAIR, IN","2007-08-25","80","86","75"
"IN099999901","PORT BLAIR, IN","2007-08-26","77","81",
"IN099999901","PORT BLAIR, IN","2007-08-27","76","81",
"IN099999901","PORT BLAIR, IN","2007-08-28","76",,
"IN099999901","PORT BLAIR, IN","2007-08-29","78","85",
"IN099999901","PORT BLAIR, IN","2007-08-30","77","82","73"
"IN099999901","PORT BLAIR, IN","2007-08-31","77","85","74"
"IN099999901","PORT BLAIR, IN","2007-09-01","79","84","74"
"IN099999901","PORT BLAIR, IN","2007-09-02","80","86","73"
"IN099999901","PORT BLAIR, IN","2007-09-03","78","81","75"
"IN099999901","PORT BLAIR, IN","2007-09-04","79","84","75"
"IN099999901","PORT BLAIR, IN","2007-09-05","80","85","77"
"IN099999901","PORT BLAIR, IN","2007-09-06","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-09-07","82","87","76"
"IN099999901","PORT BLAIR, IN","2007-09-08","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-09-09","81","87","76"
"IN099999901","PORT BLAIR, IN","2007-09-10","78","87","76"
"IN099999901","PORT BLAIR, IN","2007-09-11","79","85","75"
"IN099999901","PORT BLAIR, IN","2007-09-12","76","77","73"
"IN099999901","PORT BLAIR, IN","2007-09-13","78","82",
"IN099999901","PORT BLAIR, IN","2007-09-14","79","85","75"
"IN099999901","PORT BLAIR, IN","2007-09-15","79","85","74"
"IN099999901","PORT BLAIR, IN","2007-09-16","76","79","73"
"IN099999901","PORT BLAIR, IN","2007-09-17","76","80","72"
"IN099999901","PORT BLAIR, IN","2007-09-18","77","80","73"
"IN099999901","PORT BLAIR, IN","2007-09-19","81","84","75"
"IN099999901","PORT BLAIR, IN","2007-09-20","81","85","79"
"IN099999901","PORT BLAIR, IN","2007-09-21","80","86",
"IN099999901","PORT BLAIR, IN","2007-09-22","81","85","74"
"IN099999901","PORT BLAIR, IN","2007-09-23","81","85",
"IN099999901","PORT BLAIR, IN","2007-09-24","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-09-25","78","84",
"IN099999901","PORT BLAIR, IN","2007-09-26","80","86","74"
"IN099999901","PORT BLAIR, IN","2007-09-27","78","84","74"
"IN099999901","PORT BLAIR, IN","2007-09-28","75","79",
"IN099999901","PORT BLAIR, IN","2007-09-29","76","78","72"
"IN099999901","PORT BLAIR, IN","2007-09-30","76","78","73"
"IN099999901","PORT BLAIR, IN","2007-10-01","78","84","74"
"IN099999901","PORT BLAIR, IN","2007-10-02","76","80","71"
"IN099999901","PORT BLAIR, IN","2007-10-03","80","84","73"
"IN099999901","PORT BLAIR, IN","2007-10-04","81","85","75"
"IN099999901","PORT BLAIR, IN","2007-10-05","81","85","78"
"IN099999901","PORT BLAIR, IN","2007-10-06","80","86","77"
"IN099999901","PORT BLAIR, IN","2007-10-07","79","85","76"
"IN099999901","PORT BLAIR, IN","2007-10-08","80","87","76"
"IN099999901","PORT BLAIR, IN","2007-10-09","80","86","75"
"IN099999901","PORT BLAIR, IN","2007-10-10","78","85",
"IN099999901","PORT BLAIR, IN","2007-10-11","79","87","74"
"IN099999901","PORT BLAIR, IN","2007-10-12","77","79","74"
"IN099999901","PORT BLAIR, IN","2007-10-13","77","84","74"
"IN099999901","PORT BLAIR, IN","2007-10-14","79","85","74"
"IN099999901","PORT BLAIR, IN","2007-10-15","81",,"75"
"IN099999901","PORT BLAIR, IN","2007-10-16","81","88","77"
"IN099999901","PORT BLAIR, IN","2007-10-17","80","86","75"
"IN099999901","PORT BLAIR, IN","2007-10-18","80","87","75"
"IN099999901","PORT BLAIR, IN","2007-10-19","81","87","74"
"IN099999901","PORT BLAIR, IN","2007-10-20","82","87","78"
"IN099999901","PORT BLAIR, IN","2007-10-21","81","86","76"
"IN099999901","PORT BLAIR, IN","2007-10-23","81","88","76"
"IN099999901","PORT BLAIR, IN","2007-10-24","78","83","75"
"IN099999901","PORT BLAIR, IN","2007-10-25","81","86","74"
"IN099999901","PORT BLAIR, IN","2007-10-26","80","85","73"
"IN099999901","PORT BLAIR, IN","2007-10-27","79","86",
"IN099999901","PORT BLAIR, IN","2007-10-28","78","83","74"
"IN099999901","PORT BLAIR, IN","2007-10-29","80","86","74"
"IN099999901","PORT BLAIR, IN","2007-10-30","81","87","75"
"IN099999901","PORT BLAIR, IN","2007-10-31","81","87","75"
"IN099999901","PORT BLAIR, IN","2007-11-01","80","86","74"
"IN099999901","PORT BLAIR, IN","2007-11-02","82","89","78"
"IN099999901","PORT BLAIR, IN","2007-11-03","82","88","76"
"IN099999901","PORT BLAIR, IN","2007-11-04","81","93","76"
"IN099999901","PORT BLAIR, IN","2007-11-05","82","89","75"
"IN099999901","PORT BLAIR, IN","2007-11-06","80","87","75"
"IN099999901","PORT BLAIR, IN","2007-11-07","81","86","75"
"IN099999901","PORT BLAIR, IN","2007-11-08","80","86","74"
"IN099999901","PORT BLAIR, IN","2007-11-09","79","84","74"
"IN099999901","PORT BLAIR, IN","2007-11-10","75","77","72"
"IN099999901","PORT BLAIR, IN","2007-11-11","77",,"73"
"IN099999901","PORT BLAIR, IN","2007-11-12","79","81","74"
"IN099999901","PORT BLAIR, IN","2007-11-13","79","83","77"
"IN099999901","PORT BLAIR, IN","2007-11-14","80","84","76"
"IN099999901","PORT BLAIR, IN","2007-11-15","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-11-16","81","87","76"
"IN099999901","PORT BLAIR, IN","2007-11-17","81","87","75"
"IN099999901","PORT BLAIR, IN","2007-11-18","81","86","78"
"IN099999901","PORT BLAIR, IN","2007-11-19","82","87","76"
"IN099999901","PORT BLAIR, IN","2007-11-20","81","91","76"
"IN099999901","PORT BLAIR, IN","2007-11-21","81","90","76"
"IN099999901","PORT BLAIR, IN","2007-11-22","79","87","74"
"IN099999901","PORT BLAIR, IN","2007-11-23","79","88","74"
"IN099999901","PORT BLAIR, IN","2007-11-24","78","83",
"IN099999901","PORT BLAIR, IN","2007-11-25","81","87",
"IN099999901","PORT BLAIR, IN","2007-11-26","81","86",
"IN099999901","PORT BLAIR, IN","2007-11-27","80","86","74"
"IN099999901","PORT BLAIR, IN","2007-11-28","79","87",
"IN099999901","PORT BLAIR, IN","2007-11-29","79","86","70"
"IN099999901","PORT BLAIR, IN","2007-11-30","80","85","76"
"IN099999901","PORT BLAIR, IN","2007-12-01","81",,"77"
"IN099999901","PORT BLAIR, IN","2007-12-02","80","85","76"
"IN099999901","PORT BLAIR, IN","2007-12-03","81","85","78"
"IN099999901","PORT BLAIR, IN","2007-12-04","81","85","78"
"IN099999901","PORT BLAIR, IN","2007-12-05","81","86","77"
"IN099999901","PORT BLAIR, IN","2007-12-06","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-12-07","82","87","77"
"IN099999901","PORT BLAIR, IN","2007-12-08","81","87","78"
"IN099999901","PORT BLAIR, IN","2007-12-09","81","86","76"
"IN099999901","PORT BLAIR, IN","2007-12-10","81","87",
"IN099999901","PORT BLAIR, IN","2007-12-11","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-12-12","81","87","78"
"IN099999901","PORT BLAIR, IN","2007-12-13","80","87","77"
"IN099999901","PORT BLAIR, IN","2007-12-14","81","87","74"
"IN099999901","PORT BLAIR, IN","2007-12-15","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-12-16","81","83","74"
"IN099999901","PORT BLAIR, IN","2007-12-17","82","86","80"
"IN099999901","PORT BLAIR, IN","2007-12-18","82","88","78"
"IN099999901","PORT BLAIR, IN","2007-12-19","82","88","79"
"IN099999901","PORT BLAIR, IN","2007-12-20","82","88","78"
"IN099999901","PORT BLAIR, IN","2007-12-21","81","87","77"
"IN099999901","PORT BLAIR, IN","2007-12-22","79","86",
"IN099999901","PORT BLAIR, IN","2007-12-23","77","86","71"
"IN099999901","PORT BLAIR, IN","2007-12-24","76","84",
"IN099999901","PORT BLAIR, IN","2007-12-25","77",,"65"
"IN099999901","PORT BLAIR, IN","2007-12-26","77","85","67"
"IN099999901","PORT BLAIR, IN","2007-12-27","77","85","69"
"IN099999901","PORT BLAIR, IN","2007-12-28","75","84",
"IN099999901","PORT BLAIR, IN","2007-12-29","75","82","66"
"IN099999901","PORT BLAIR, IN","2007-12-30","76","85","67"
"IN099999901","PORT BLAIR, IN","2007-12-31","79","85","69"
"IN099999901","PORT BLAIR, IN","2008-01-01","80","87",
"IN099999901","PORT BLAIR, IN","2008-01-02","80","84","73"
"IN099999901","PORT BLAIR, IN","2008-01-03","80","85","77"
"IN099999901","PORT BLAIR, IN","2008-01-04","80","87","77"
"IN099999901","PORT BLAIR, IN","2008-01-05","80","85","74"
"IN099999901","PORT BLAIR, IN","2008-01-06","81","87","76"
"IN099999901","PORT BLAIR, IN","2008-01-07","81","87","76"
"IN099999901","PORT BLAIR, IN","2008-01-08","80","86","77"
"IN099999901","PORT BLAIR, IN","2008-01-09","80","86","75"
"IN099999901","PORT BLAIR, IN","2008-01-10","80","86","72"
"IN099999901","PORT BLAIR, IN","2008-01-11","78","86","72"
"IN099999901","PORT BLAIR, IN","2008-01-12","77","85","69"
"IN099999901","PORT BLAIR, IN","2008-01-13","77","85","68"
"IN099999901","PORT BLAIR, IN","2008-01-14","77","85","68"
"IN099999901","PORT BLAIR, IN","2008-01-15","77","85","68"
"IN099999901","PORT BLAIR, IN","2008-01-16","78","86","69"
"IN099999901","PORT BLAIR, IN","2008-01-17","79","85","70"
"IN099999901","PORT BLAIR, IN","2008-01-18","80","87","72"
"IN099999901","PORT BLAIR, IN","2008-01-19","81","88","77"
"IN099999901","PORT BLAIR, IN","2008-01-20","81","88","77"
"IN099999901","PORT BLAIR, IN","2008-01-21","81","87","76"
"IN099999901","PORT BLAIR, IN","2008-01-22","79","84","73"
"IN099999901","PORT BLAIR, IN","2008-01-23","81","88","73"
"IN099999901","PORT BLAIR, IN","2008-01-24","82","88","77"
"IN099999901","PORT BLAIR, IN","2008-01-25","82","89","78"
"IN099999901","PORT BLAIR, IN","2008-01-26","82","87","78"
"IN099999901","PORT BLAIR, IN","2008-01-27","81","87","77"
"IN099999901","PORT BLAIR, IN","2008-01-28","81","88","76"
"IN099999901","PORT BLAIR, IN","2008-01-29","81","88","74"
"IN099999901","PORT BLAIR, IN","2008-01-30","81","87","75"
"IN099999901","PORT BLAIR, IN","2008-01-31","83","90","78"
"IN099999901","PORT BLAIR, IN","2008-02-01","79","88","74"
"IN099999901","PORT BLAIR, IN","2008-02-02","78","84","75"
"IN099999901","PORT BLAIR, IN","2008-02-03","77","80","73"
"IN099999901","PORT BLAIR, IN","2008-02-04","80","86","75"
"IN099999901","PORT BLAIR, IN","2008-02-05","82","87","75"
"IN099999901","PORT BLAIR, IN","2008-02-06","82","88","78"
"IN099999901","PORT BLAIR, IN","2008-02-07","82","89","78"
"IN099999901","PORT BLAIR, IN","2008-02-08","81","89","77"
"IN099999901","PORT BLAIR, IN","2008-02-09","80","88","74"
"IN099999901","PORT BLAIR, IN","2008-02-10","81","88",
"IN099999901","PORT BLAIR, IN","2008-02-11","82","88","76"
"IN099999901","PORT BLAIR, IN","2008-02-12","81","88","77"
"IN099999901","PORT BLAIR, IN","2008-02-13","80","87","74"
"IN099999901","PORT BLAIR, IN","2008-02-14","80","87","74"
"IN099999901","PORT BLAIR, IN","2008-02-15","80","87","75"
"IN099999901","PORT BLAIR, IN","2008-02-16","79","85","73"
"IN099999901","PORT BLAIR, IN","2008-02-17","79","86","72"
"IN099999901","PORT BLAIR, IN","2008-02-18","80","87","72"
"IN099999901","PORT BLAIR, IN","2008-02-19","82","88","77"
"IN099999901","PORT BLAIR, IN","2008-02-20","82","89","77"
"IN099999901","PORT BLAIR, IN","2008-02-21","80","87",
"IN099999901","PORT BLAIR, IN","2008-02-22","79",,"71"
"IN099999901","PORT BLAIR, IN","2008-02-23","79","85","71"
"IN099999901","PORT BLAIR, IN","2008-02-24","80","87","69"
"IN099999901","PORT BLAIR, IN","2008-02-25","80","88","71"
"IN099999901","PORT BLAIR, IN","2008-02-26","81","89","75"
"IN099999901","PORT BLAIR, IN","2008-02-27","80","86","73"
"IN099999901","PORT BLAIR, IN","2008-02-28","81","88","76"
"IN099999901","PORT BLAIR, IN","2008-02-29","81","90","76"
"IN099999901","PORT BLAIR, IN","2008-03-01","80","89","74"
"IN099999901","PORT BLAIR, IN","2008-03-02","80","88","74"
"IN099999901","PORT BLAIR, IN","2008-03-03","78","85",
"IN099999901","PORT BLAIR, IN","2008-03-04","78","87",
"IN099999901","PORT BLAIR, IN","2008-03-05","82","88","73"
"IN099999901","PORT BLAIR, IN","2008-03-06","82","89","76"
"IN099999901","PORT BLAIR, IN","2008-03-07","82","91","75"
"IN099999901","PORT BLAIR, IN","2008-03-08","83","89","78"
"IN099999901","PORT BLAIR, IN","2008-03-09","82","88",
"IN099999901","PORT BLAIR, IN","2008-03-10","80","87","74"
"IN099999901","PORT BLAIR, IN","2008-03-11","82","88","77"
"IN099999901","PORT BLAIR, IN","2008-03-12","82","88","75"
"IN099999901","PORT BLAIR, IN","2008-03-13","83","89","76"
"IN099999901","PORT BLAIR, IN","2008-03-14","83","90","77"
"IN099999901","PORT BLAIR, IN","2008-03-15","83","89","77"
"IN099999901","PORT BLAIR, IN","2008-03-16","83","90",
"IN099999901","PORT BLAIR, IN","2008-03-17","82","89","77"
"IN099999901","PORT BLAIR, IN","2008-03-18","82","91","75"
"IN099999901","PORT BLAIR, IN","2008-03-19","82","91","76"
"IN099999901","PORT BLAIR, IN","2008-03-20","81","89","75"
"IN099999901","PORT BLAIR, IN","2008-03-21","82","90","75"
"IN099999901","PORT BLAIR, IN","2008-03-22","82","89","75"
"IN099999901","PORT BLAIR, IN","2008-03-23","83","89",
"IN099999901","PORT BLAIR, IN","2008-03-24","83","90","76"
"IN099999901","PORT BLAIR, IN","2008-03-25","83","89","76"
"IN099999901","PORT BLAIR, IN","2008-03-26","82","90","77"
"IN099999901","PORT BLAIR, IN","2008-03-27","81","90","76"
"IN099999901","PORT BLAIR, IN","2008-03-28","81","89","74"
"IN099999901","PORT BLAIR, IN","2008-03-29","81","90","75"
"IN099999901","PORT BLAIR, IN","2008-03-30","78","87",
"IN099999901","PORT BLAIR, IN","2008-03-31","77","80","71"
"IN099999901","PORT BLAIR, IN","2008-04-01","81","90","71"
"IN099999901","PORT BLAIR, IN","2008-04-02","81","89","75"
"IN099999901","PORT BLAIR, IN","2008-04-03","81","89","74"
"IN099999901","PORT BLAIR, IN","2008-04-04","81","88","74"
"IN099999901","PORT BLAIR, IN","2008-04-05","82","89","70"
"IN099999901","PORT BLAIR, IN","2008-04-06","83","90","77"
"IN099999901","PORT BLAIR, IN","2008-04-07","81","86","77"
"IN099999901","PORT BLAIR, IN","2008-04-08","82","90","76"
"IN099999901","PORT BLAIR, IN","2008-04-09","82","91","75"
"IN099999901","PORT BLAIR, IN","2008-04-10","83","90","75"
"IN099999901","PORT BLAIR, IN","2008-04-11","82","90","75"
"IN099999901","PORT BLAIR, IN","2008-04-12","83","89","75"
"IN099999901","PORT BLAIR, IN","2008-04-13","83","89","76"
"IN099999901","PORT BLAIR, IN","2008-04-14","84","90","77"
"IN099999901","PORT BLAIR, IN","2008-04-15","83","90","77"
"IN099999901","PORT BLAIR, IN","2008-04-16","84","92","76"
"IN099999901","PORT BLAIR, IN","2008-04-17","83","91","77"
"IN099999901","PORT BLAIR, IN","2008-04-18","84","92","77"
"IN099999901","PORT BLAIR, IN","2008-04-19","84","92","77"
"IN099999901","PORT BLAIR, IN","2008-04-20","84","92","76"
"IN099999901","PORT BLAIR, IN","2008-04-21","85","92","78"
"IN099999901","PORT BLAIR, IN","2008-04-22","84","90","78"
"IN099999901","PORT BLAIR, IN","2008-04-23","83","88","74"
"IN099999901","PORT BLAIR, IN","2008-04-24","78",,
"IN099999901","PORT BLAIR, IN","2008-04-25","78","84","72"
"IN099999901","PORT BLAIR, IN","2008-04-26","79","86","74"
"IN099999901","PORT BLAIR, IN","2008-04-27","78","85","75"
"IN099999901","PORT BLAIR, IN","2008-04-28","77","81","74"
"IN099999901","PORT BLAIR, IN","2008-04-29","78","80","72"
"IN099999901","PORT BLAIR, IN","2008-04-30","80","84","74"
"IN099999901","PORT BLAIR, IN","2008-05-01","81","85",
"IN099999901","PORT BLAIR, IN","2008-05-02","82","85","71"
"IN099999901","PORT BLAIR, IN","2008-05-03","83","86","78"
"IN099999901","PORT BLAIR, IN","2008-05-04","83","87","78"
"IN099999901","PORT BLAIR, IN","2008-05-05","84","88","79"
"IN099999901","PORT BLAIR, IN","2008-05-06","82","89",
"IN099999901","PORT BLAIR, IN","2008-05-07","80","87","70"
"IN099999901","PORT BLAIR, IN","2008-05-08","78","87","72"
"IN099999901","PORT BLAIR, IN","2008-05-09","78","82","72"
"IN099999901","PORT BLAIR, IN","2008-05-10","76",,"69"
"IN099999901","PORT BLAIR, IN","2008-05-11","79","83","73"
"IN099999901","PORT BLAIR, IN","2008-05-12","75","83","71"
"IN099999901","PORT BLAIR, IN","2008-05-13","73","76","70"
"IN099999901","PORT BLAIR, IN","2008-05-14","81","85","70"
"IN099999901","PORT BLAIR, IN","2008-05-15","76",,"71"
"IN099999901","PORT BLAIR, IN","2008-05-16","82","86","75"
"IN099999901","PORT BLAIR, IN","2008-05-17","83","86","78"
"IN099999901","PORT BLAIR, IN","2008-05-18","83","87","80"
"IN099999901","PORT BLAIR, IN","2008-05-19","82","88",
"IN099999901","PORT BLAIR, IN","2008-05-20","83","88","73"
"IN099999901","PORT BLAIR, IN","2008-05-21","82","87","78"
"IN099999901","PORT BLAIR, IN","2008-05-22","82","89","77"
"IN099999901","PORT BLAIR, IN","2008-05-23","81","86","76"
"IN099999901","PORT BLAIR, IN","2008-05-24","77","85",
"IN099999901","PORT BLAIR, IN","2008-05-25","79","86","72"
"IN099999901","PORT BLAIR, IN","2008-05-26","80","86","75"
"IN099999901","PORT BLAIR, IN","2008-05-27","81","87","76"
"IN099999901","PORT BLAIR, IN","2008-05-28","81","87","77"
